year,total_rooms,bedrooms,n_weeks_old,living_area,other_area,total_area,monthly_contrib,n_photos,n_photos_360,other_indoor_space,located_on,own_ground,flg_missing_year,flg_missing_total_rooms,flg_missing_bedrooms,flg_missing_n_weeks_old,flg_missing_living_area,flg_missing_other_area,flg_missing_total_area,flg_missing_monthly_contrib,flg_missing_n_photos,flg_missing_n_photos_360,flg_missing_type_of_construction,flg_missing_other_indoor_space,flg_missing_located_on,flg_missing_own_ground,living_area**2,living_area*n_photos,living_area*own_ground,sqrt(living_area)*year**3,living_area**3*monthly_contrib,flg_missing_total_area*living_area,flg_missing_n_weeks_old*living_area**2,flg_missing_monthly_contrib*living_area,flg_missing_type_of_construction*own_ground,flg_missing_own_ground*flg_missing_total_rooms,flg_missing_type_of_construction*sqrt(n_photos),flg_missing_monthly_contrib*flg_missing_other_area,living_area*total_rooms,sqrt(located_on)*own_ground,flg_missing_located_on*living_area,flg_missing_n_photos_360*living_area,flg_missing_other_indoor_space*living_area**2,flg_missing_monthly_contrib*flg_missing_n_photos,flg_missing_own_ground*living_area**2,flg_missing_other_indoor_space*living_area,flg_missing_other_area*located_on,flg_missing_n_weeks_old*living_area,flg_missing_other_area*living_area**2,flg_missing_living_area*year**3,flg_missing_own_ground*n_photos,flg_missing_other_area*living_area,flg_missing_n_photos*living_area**3,flg_missing_n_photos_360*flg_missing_other_indoor_space,id,price_category,zipcode,type_of_construction,energy_label
1993.0,3.0,2.0,6.0,80.0,2.0,5.0,129.0,33.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6400.0,2640.0,0.0,70805482987.60962,66048000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2205,150K-200K,3083,Bestaande bouw,C
1938.0,4.0,3.0,0.0,114.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,12996.0,3648.0,114.0,77716591282.8384,0.0,114.0,12996.0,114.0,0.0,0.0,0.0,1.0,456.0,0.0,114.0,114.0,12996.0,0.0,0.0,114.0,0.0,114.0,12996.0,0.0,0.0,114.0,0.0,1.0,2206,200K-300K,3078,Bestaande bouw,G
1937.0,4.0,3.0,0.0,110.0,0.0,0.0,125.0,26.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12100.0,2860.0,110.0,76222853785.48843,166375000.0,110.0,12100.0,0.0,0.0,0.0,0.0,0.0,440.0,1.4142135623730951,0.0,110.0,12100.0,0.0,0.0,110.0,2.0,110.0,12100.0,0.0,0.0,110.0,0.0,1.0,2207,200K-300K,3039,Bestaande bouw,n
1964.0,3.0,2.0,24.0,72.0,3.0,0.0,166.0,18.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5184.0,1296.0,72.0,64282195098.91578,61959168.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,2.0,0.0,72.0,5184.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2208,100K-150K,3079,Bestaande bouw,E
2016.0,3.0,2.0,20.0,122.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,14884.0,1586.0,0.0,90500608369.11917,0.0,122.0,0.0,122.0,0.0,0.0,0.0,1.0,366.0,0.0,122.0,122.0,14884.0,0.0,14884.0,122.0,0.0,0.0,14884.0,0.0,13.0,122.0,0.0,1.0,2209,200K-300K,3085,Nieuwbouw,A
1911.0,4.0,2.0,0.0,110.0,0.0,0.0,0.0,28.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12100.0,3080.0,110.0,73194492471.08739,0.0,110.0,12100.0,110.0,0.0,0.0,0.0,1.0,440.0,1.0,0.0,110.0,12100.0,0.0,0.0,110.0,1.0,110.0,12100.0,0.0,0.0,110.0,0.0,1.0,2211,200K-300K,3037,Bestaande bouw,E
1941.0,3.0,2.0,0.0,48.0,9.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2304.0,1008.0,48.0,50663737500.385315,0.0,48.0,2304.0,48.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,48.0,2304.0,0.0,0.0,48.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,2212,< 100K,3082,Bestaande bouw,D
1939.0,3.0,2.0,0.0,80.0,0.0,0.0,50.0,29.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6400.0,2320.0,80.0,65204627876.75413,25600000.0,80.0,6400.0,0.0,0.0,0.0,0.0,0.0,240.0,1.4142135623730951,0.0,80.0,6400.0,0.0,0.0,80.0,2.0,80.0,6400.0,0.0,0.0,80.0,0.0,1.0,2215,150K-200K,3038,Bestaande bouw,D
0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2216,150K-200K,3074,0,C
1960.0,3.0,1.0,0.0,58.0,0.0,0.0,90.0,20.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3364.0,1160.0,58.0,57343237768.43411,17560080.0,58.0,3364.0,0.0,0.0,0.0,0.0,0.0,174.0,1.7320508075688772,0.0,58.0,3364.0,0.0,0.0,58.0,3.0,58.0,3364.0,0.0,0.0,58.0,0.0,1.0,2217,< 100K,3085,Bestaande bouw,E
1998.0,4.0,3.0,24.0,155.0,0.0,0.0,324.0,34.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,24025.0,5270.0,0.0,99300697891.54929,1206535500.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,155.0,24025.0,0.0,24025.0,155.0,13.0,0.0,24025.0,0.0,34.0,155.0,0.0,1.0,2218,> 300K,3077,Bestaande bouw,C
1947.0,4.0,2.0,0.0,65.0,3.0,0.0,0.0,12.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4225.0,780.0,65.0,59505147065.813545,0.0,65.0,4225.0,65.0,0.0,0.0,0.0,0.0,260.0,1.4142135623730951,0.0,65.0,4225.0,0.0,0.0,65.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,2219,< 100K,3083,Bestaande bouw,G
1929.0,2.0,1.0,16.0,60.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3600.0,840.0,60.0,55599682059.27516,0.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,120.0,0.0,0.0,60.0,3600.0,0.0,0.0,60.0,0.0,0.0,3600.0,0.0,0.0,60.0,0.0,1.0,2220,150K-200K,3054,Bestaande bouw,G
1958.0,2.0,1.0,8.0,56.0,6.0,0.0,89.0,17.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3136.0,952.0,56.0,56173576522.25322,15629824.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1.7320508075688772,0.0,56.0,3136.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2221,100K-150K,3053,Bestaande bouw,E
1982.0,2.0,1.0,0.0,57.0,5.0,0.0,0.0,16.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3249.0,912.0,57.0,58782544091.65526,0.0,57.0,3249.0,57.0,0.0,0.0,0.0,0.0,114.0,2.0,0.0,0.0,3249.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,2222,< 100K,3073,Bestaande bouw,B
1940.0,2.0,1.0,0.0,58.0,0.0,0.0,31.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3364.0,1218.0,58.0,55605683902.78505,6048472.0,58.0,3364.0,0.0,0.0,0.0,0.0,0.0,116.0,1.0,0.0,58.0,3364.0,0.0,0.0,58.0,1.0,58.0,3364.0,0.0,0.0,58.0,0.0,1.0,2223,< 100K,3082,Bestaande bouw,G
1949.0,2.0,1.0,0.0,85.0,0.0,0.0,125.0,24.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7225.0,2040.0,85.0,68256651679.488556,76765625.0,85.0,7225.0,0.0,0.0,0.0,0.0,0.0,170.0,1.7320508075688772,0.0,85.0,7225.0,0.0,0.0,85.0,3.0,85.0,7225.0,0.0,0.0,85.0,0.0,1.0,2224,150K-200K,3012,Bestaande bouw,n
0.0,2.0,1.0,8.0,45.0,3.0,0.0,59.0,21.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2025.0,945.0,45.0,0.0,5376375.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.4142135623730951,0.0,45.0,2025.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2225,< 100K,3086,Bestaande bouw,E
1995.0,3.0,2.0,0.0,93.0,0.0,0.0,150.0,26.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8649.0,2418.0,93.0,76572032384.44186,120653550.0,93.0,8649.0,0.0,0.0,0.0,0.0,0.0,279.0,5.196152422706632,0.0,93.0,8649.0,0.0,0.0,93.0,27.0,93.0,8649.0,0.0,0.0,93.0,0.0,1.0,2227,200K-300K,3011,Bestaande bouw,C
1966.0,3.0,2.0,0.0,70.0,3.0,0.0,166.0,23.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4900.0,1610.0,0.0,63576931113.05059,56938000.0,70.0,4900.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,70.0,4900.0,0.0,4900.0,70.0,0.0,70.0,0.0,0.0,23.0,0.0,0.0,1.0,2229,100K-150K,3079,Bestaande bouw,D
1950.0,3.0,2.0,4.0,58.0,6.0,0.0,76.0,19.0,10.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3364.0,1102.0,58.0,56470005608.34265,14828512.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,1.7320508075688772,0.0,0.0,3364.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2230,< 100K,3028,Bestaande bouw,E
2001.0,3.0,2.0,0.0,90.0,5.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8100.0,1170.0,0.0,76008562770.29189,0.0,90.0,8100.0,90.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,90.0,8100.0,0.0,0.0,90.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,2231,150K-200K,3085,Bestaande bouw,B
1937.0,3.0,2.0,4.0,71.0,0.0,0.0,101.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5041.0,1207.0,71.0,61237582354.11563,36149011.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,1.0,0.0,71.0,5041.0,0.0,0.0,71.0,1.0,0.0,5041.0,0.0,0.0,71.0,0.0,1.0,2232,100K-150K,3039,Bestaande bouw,n
0.0,3.0,2.0,0.0,60.0,4.0,6.0,0.0,11.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3600.0,660.0,60.0,0.0,0.0,0.0,3600.0,60.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2233,< 100K,3079,Bestaande bouw,E
1925.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7133328125.0,0.0,0.0,0.0,1.0,2234,100K-150K,3073,Bestaande bouw,G
1988.0,3.0,2.0,2.0,115.0,8.0,0.0,224.0,30.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13225.0,3450.0,0.0,84255461232.70203,340676000.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,13225.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2236,> 300K,3011,Bestaande bouw,C
2016.0,1.0,0.0,0.0,129.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,16641.0,387.0,0.0,93060726465.64716,0.0,129.0,16641.0,129.0,0.0,0.0,0.0,1.0,129.0,0.0,129.0,129.0,16641.0,0.0,16641.0,129.0,0.0,129.0,16641.0,0.0,3.0,129.0,0.0,1.0,2237,200K-300K,3043,Nieuwbouw,A
1993.0,9.0,8.0,6.0,190.0,8.0,0.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,36100.0,8360.0,190.0,109118577703.95059,0.0,190.0,0.0,190.0,0.0,0.0,0.0,0.0,1710.0,0.0,190.0,0.0,36100.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2238,200K-300K,3069,Bestaande bouw,A
1964.0,2.0,1.0,0.0,78.0,0.0,0.0,125.0,19.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6084.0,1482.0,78.0,66907029954.230736,59319000.0,78.0,6084.0,0.0,0.0,0.0,0.0,0.0,156.0,1.4142135623730951,0.0,78.0,6084.0,0.0,0.0,78.0,2.0,78.0,6084.0,0.0,0.0,78.0,0.0,1.0,2240,100K-150K,3024,Bestaande bouw,E
1981.0,4.0,3.0,0.0,110.0,0.0,0.0,0.0,31.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12100.0,3410.0,0.0,81536068941.63664,0.0,110.0,12100.0,110.0,0.0,0.0,0.0,1.0,440.0,0.0,0.0,110.0,12100.0,0.0,0.0,110.0,2.0,110.0,12100.0,0.0,0.0,110.0,0.0,1.0,2241,200K-300K,3011,Bestaande bouw,B
0.0,3.0,1.0,0.0,60.0,5.0,0.0,0.0,14.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3600.0,840.0,60.0,0.0,0.0,60.0,3600.0,60.0,0.0,0.0,0.0,0.0,180.0,1.0,0.0,60.0,3600.0,0.0,0.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,2242,< 100K,3079,Bestaande bouw,F
1928.0,3.0,2.0,12.0,100.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10000.0,1800.0,100.0,71667307520.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,1.0,300.0,0.0,100.0,100.0,10000.0,0.0,0.0,100.0,0.0,0.0,10000.0,0.0,0.0,100.0,0.0,1.0,2243,100K-150K,3079,Bestaande bouw,F
2003.0,6.0,5.0,16.0,166.0,6.0,0.0,0.0,28.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,27556.0,4648.0,166.0,103537313457.16502,0.0,166.0,0.0,166.0,0.0,0.0,0.0,0.0,996.0,0.0,166.0,0.0,27556.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2244,> 300K,3059,Bestaande bouw,A
1960.0,2.0,1.0,0.0,56.0,0.0,0.0,221.0,22.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3136.0,1232.0,56.0,56345887986.76063,38811136.0,56.0,3136.0,0.0,0.0,0.0,0.0,0.0,112.0,1.0,0.0,56.0,3136.0,0.0,0.0,56.0,1.0,56.0,3136.0,0.0,0.0,56.0,0.0,1.0,2245,100K-150K,3055,Bestaande bouw,E
2008.0,3.0,2.0,8.0,95.0,14.0,0.0,0.0,29.0,8.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9025.0,2755.0,95.0,78913794774.96048,0.0,95.0,0.0,95.0,0.0,0.0,0.0,0.0,285.0,1.7320508075688772,0.0,0.0,9025.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2246,> 300K,3054,Bestaande bouw,A
1958.0,3.0,2.0,0.0,60.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3600.0,480.0,60.0,58145175754.633804,0.0,60.0,3600.0,60.0,0.0,0.0,0.0,1.0,180.0,1.0,0.0,60.0,3600.0,0.0,0.0,60.0,1.0,60.0,3600.0,0.0,0.0,60.0,0.0,1.0,2247,100K-150K,3053,Bestaande bouw,E
1939.0,5.0,3.0,0.0,95.0,8.0,6.0,0.0,15.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9025.0,1425.0,95.0,71055095891.48657,0.0,0.0,9025.0,95.0,0.0,0.0,0.0,0.0,475.0,1.4142135623730951,0.0,95.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,2250,100K-150K,3083,Bestaande bouw,D
2017.0,5.0,3.0,0.0,144.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,20736.0,1296.0,0.0,98468866956.0,0.0,144.0,20736.0,144.0,0.0,0.0,0.0,1.0,720.0,0.0,144.0,144.0,20736.0,0.0,20736.0,144.0,0.0,144.0,20736.0,0.0,9.0,144.0,0.0,1.0,2251,> 300K,3061,Nieuwbouw,A
1923.0,3.0,2.0,0.0,80.0,1.0,0.0,0.0,17.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6400.0,1360.0,80.0,63603768208.79247,0.0,80.0,6400.0,80.0,0.0,0.0,0.0,0.0,240.0,1.4142135623730951,0.0,80.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,2252,< 100K,3074,Bestaande bouw,G
1938.0,4.0,3.0,24.0,105.0,8.0,0.0,100.0,19.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11025.0,1995.0,105.0,74585768294.98679,115762500.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2253,100K-150K,3082,Bestaande bouw,G
1897.0,4.0,2.0,5.0,56.0,57.0,0.0,50.0,22.0,0.0,57.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3136.0,1232.0,56.0,51085306826.770744,8780800.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,1.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2254,150K-200K,3035,Bestaande bouw,F
1998.0,6.0,4.0,0.0,142.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,20164.0,4118.0,142.0,95045295193.27226,0.0,142.0,20164.0,142.0,0.0,0.0,0.0,1.0,852.0,0.0,142.0,142.0,20164.0,0.0,0.0,142.0,0.0,142.0,20164.0,0.0,0.0,142.0,0.0,1.0,2255,> 300K,3065,Bestaande bouw,B
1970.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7645373000.0,0.0,0.0,0.0,1.0,2257,150K-200K,3068,Bestaande bouw,E
1921.0,6.0,5.0,0.0,135.0,6.0,0.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,18225.0,5130.0,135.0,82366190280.00226,0.0,135.0,18225.0,135.0,0.0,0.0,0.0,0.0,810.0,0.0,135.0,135.0,18225.0,0.0,0.0,135.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,1.0,2258,> 300K,3053,Bestaande bouw,F
1984.0,3.0,2.0,0.0,76.0,0.0,0.0,0.0,25.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5776.0,1900.0,0.0,68081920731.785576,0.0,76.0,5776.0,76.0,0.0,0.0,0.0,1.0,228.0,0.0,0.0,76.0,5776.0,0.0,0.0,76.0,6.0,76.0,5776.0,0.0,0.0,76.0,0.0,1.0,2259,200K-300K,3063,Bestaande bouw,C
2004.0,3.0,2.0,0.0,85.0,6.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,7225.0,1955.0,85.0,74199779458.61191,0.0,85.0,7225.0,85.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,85.0,7225.0,0.0,0.0,85.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,2260,150K-200K,3082,Bestaande bouw,B
1960.0,3.0,2.0,0.0,60.0,1.0,4.0,0.0,13.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3600.0,780.0,60.0,58323535065.33842,0.0,0.0,3600.0,60.0,0.0,0.0,0.0,0.0,180.0,2.23606797749979,0.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2261,< 100K,3086,Bestaande bouw,E
1930.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7189057000.0,0.0,0.0,0.0,1.0,2262,< 100K,3081,Bestaande bouw,G
1928.0,5.0,3.0,0.0,90.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8100.0,1080.0,90.0,67989577660.47399,0.0,90.0,8100.0,90.0,0.0,0.0,0.0,1.0,450.0,0.0,0.0,90.0,8100.0,0.0,0.0,90.0,0.0,90.0,8100.0,0.0,0.0,90.0,0.0,1.0,2263,150K-200K,3043,Bestaande bouw,G
1966.0,3.0,2.0,0.0,75.0,0.0,0.0,215.0,26.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5625.0,1950.0,75.0,65808375794.69637,90703125.0,75.0,5625.0,0.0,0.0,0.0,0.0,0.0,225.0,2.0,0.0,75.0,5625.0,0.0,0.0,75.0,4.0,75.0,5625.0,0.0,0.0,75.0,0.0,1.0,2264,100K-150K,3052,Bestaande bouw,D
2007.0,4.0,3.0,0.0,100.0,0.0,0.0,60.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10000.0,1900.0,100.0,80842943430.0,60000000.0,100.0,10000.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,100.0,10000.0,0.0,0.0,100.0,0.0,100.0,10000.0,0.0,0.0,100.0,0.0,1.0,2265,200K-300K,3085,Bestaande bouw,n
2007.0,4.0,3.0,7.0,120.0,5.0,0.0,152.0,12.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14400.0,1440.0,120.0,88559007463.45013,262656000.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,1.7320508075688772,0.0,120.0,14400.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2266,150K-200K,3081,Bestaande bouw,A
